#ID,scale_rad,e_srad,dens,e_sdens,r200_est,r500_est,m200_est,m500_est,HVD200,HVD500,snapnum,redshift,h(z) 
204000031000003,0.183426165675,0.00736500583192,1.60817291238e+15,1.1828634468e+14,0.794072205108,0.509163468451,1.223651e+14,8.036356e+13,542.110279848,557.995623298,60.0,0.064493395,1.02545436669
311005477000496,0.240871925443,0.00912775016091,9.28620473235e+14,6.02963285246e+13,0.731325892588,0.488563853719,9.37142e+13,6.985092e+13,485.745393541,498.059329194,61.0,0.041403063,1.01604906422
244004933000003,0.117965330205,0.00470068050186,4.57937059408e+15,3.71403903884e+14,0.788568369169,0.513582735499,1.1916074e+14,8.24095e+13,550.212437628,570.17272535,60.0,0.064493395,1.02545436669
244004932000004,0.119441416467,0.00491677262134,4.38244612182e+15,3.66071168182e+14,0.798477706886,0.504021936971,1.2656878e+14,7.946744e+13,533.904917235,564.106379582,59.0,0.08928783,1.03591653508
174000097000002,0.144396553598,0.00459729114983,3.3935021492e+15,2.09721037607e+14,0.840880198466,0.556560573314,1.4258886e+14,1.0324988e+14,574.707610851,604.430917698,61.0,0.041403063,1.01604906422
407000570000005,0.170732072733,0.00490141212048,3.45428081675e+15,1.84860021009e+14,1.10006393162,0.66546218299,3.3773318e+14,1.8789194e+14,750.533665837,763.969953247,58.0,0.11588337,1.04755586593
437005148000006,0.379543077344,0.00946871672619,9.97165744626e+14,3.82330698005e+13,1.47003255279,0.82556051857,8.280897e+14,3.6776524e+14,922.128140041,979.275102161,57.0,0.14438342,1.06050693954
454000109022624,1.03947376144,0.0620573263484,9.73815764295e+13,7.3125448802e+12,0.936528529873,0.585238011783,2.0026218e+14,1.2222578e+14,597.900912911,605.363358972,60.0,0.064493395,1.02545436669
392000081009634,0.331987910508,0.0125630793201,5.86429846419e+14,3.51805979372e+13,1.04069675466,0.570965248584,2.796677e+14,1.1595036e+14,677.204371727,640.108279159,59.0,0.08928783,1.03591653508
244004930037223,0.180221950409,0.00530777325348,2.71543998679e+15,1.47131535185e+14,0.955762529719,0.628660086557,2.1228756e+14,1.5105986e+14,627.903867432,656.746925837,60.0,0.064493395,1.02545436669
10000036004456,0.381208081427,0.00842575315501,1.1867482706e+15,4.02709684978e+13,1.27333256657,0.840225375194,5.1421808e+14,3.6852548e+14,883.666958671,916.699396933,59.0,0.08928783,1.03591653508
226000078000005,0.200975559706,0.00628371480542,2.12960278251e+15,1.1926492776e+14,0.979592430654,0.655703126775,2.3970694e+14,1.7885592e+14,691.727178633,709.934138868,58.0,0.11588337,1.04755586593
164000038000168,0.227474371526,0.00558586523962,1.84275916014e+15,7.86303838381e+13,0.99828721792,0.638632647223,2.4312716e+14,1.5818754e+14,693.568334199,732.637054025,60.0,0.064493395,1.02545436669
425019679000004,0.372462374721,0.0114230912154,7.46738503961e+14,3.53492385536e+13,1.10472565318,0.716688540873,3.3438434e+14,2.2951852e+14,792.57669901,810.749768571,59.0,0.08928783,1.03591653508
35006884000004,0.194624027296,0.00498762684591,2.89956981597e+15,1.34170435081e+14,1.05770094499,0.677134749678,2.9516146e+14,1.9339422e+14,733.62738599,766.369790194,59.0,0.08928783,1.03591653508
79000175003419,0.127990706795,0.00392998791192,5.97283211285e+15,3.6627799721e+14,0.98513881688,0.639213178624,2.334814e+14,1.5952054e+14,664.181685939,682.898236786,60.0,0.064493395,1.02545436669
180023275000002,0.135252977956,0.00449290261312,4.58912779355e+15,3.00537705399e+14,1.00282584858,0.623976958108,2.4149058e+14,1.4523852e+14,695.619121208,686.101865924,61.0,0.041403063,1.01604906422
114000127000003,0.118459817748,0.00523984476193,3.90546975648e+15,3.51247778211e+14,0.784564571416,0.499820346258,1.1788278e+14,7.623814e+13,522.972619016,535.503145488,60.0,0.064493395,1.02545436669
286006293000006,0.27990671714,0.00515881690317,2.54713757202e+15,7.75474757061e+13,1.34560275244,0.903969678692,6.3434718e+14,4.8218308e+14,974.452234322,1017.66270059,57.0,0.14438342,1.06050693954
482023434000003,0.31444858019,0.0116182118551,6.84218543235e+14,4.06029007764e+13,0.83422377099,0.541721327157,1.4136508e+14,9.69134e+13,582.056794656,592.566763653,60.0,0.064493395,1.02545436669
114000128000003,0.118745026776,0.00464396423837,3.78773934475e+15,3.0104056311e+14,0.757512650301,0.488127519524,1.058316e+14,7.072726e+13,513.227786841,538.209925184,60.0,0.064493395,1.02545436669
71000076000003,0.194842505954,0.00644193789737,1.94034250609e+15,1.1577242124e+14,0.861046310978,0.567987731424,1.5520248e+14,1.1139666e+14,574.836778293,602.709668157,60.0,0.064493395,1.02545436669
122000096005789,0.402128229943,0.0167476606592,3.36530673335e+14,2.12524535709e+13,0.887553005418,0.478215124423,1.7411044e+14,6.80346e+13,603.034884297,534.244522135,59.0,0.08928783,1.03591653508
197000045000003,0.255623747795,0.00831704366429,1.54334034188e+15,8.47751201146e+13,0.967650754888,0.627732988836,2.2027008e+14,1.509214e+14,705.500446138,740.948818854,60.0,0.064493395,1.02545436669
432014593000002,0.143712958558,0.00664327175464,2.33229670833e+15,2.09516271672e+14,0.753401254629,0.483494604064,1.024002e+14,6.771296e+13,501.290557973,513.130576136,61.0,0.041403063,1.01604906422
301005098077943,0.121481521385,0.00484146515045,4.02344829341e+15,3.24127390487e+14,0.746072387762,0.493919870827,1.014886e+14,7.320836e+13,497.450041506,520.112036752,60.0,0.064493395,1.02545436669
